file,num_clusters,silhouette,db_index,ch_index,params
breast-cancer-clustering.csv,2,0.69523512673228,0.5086701360174045,1292.784821194702,"{'max_iterations': 500, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([2.811e+01, 3.928e+01, 1.885e+02, 2.501e+03, 1.634e-01, 3.454e-01,
       4.268e-01, 2.012e-01, 3.040e-01, 9.744e-02, 2.873e+00, 4.885e+00,
       2.198e+01, 5.422e+02, 3.113e-02, 1.354e-01, 3.960e-01, 5.279e-02,
       7.895e-02, 2.984e-02, 3.604e+01, 4.954e+01, 2.512e+02, 4.254e+03,
       2.226e-01, 1.058e+00, 1.252e+00, 2.910e-01, 6.638e-01, 2.075e-01]), 'num_crows': 5}"
breast-cancer-clustering.csv,2,0.6944521082996333,0.5099518847243104,1289.3364567140718,"{'max_iterations': 500, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([2.811e+01, 3.928e+01, 1.885e+02, 2.501e+03, 1.634e-01, 3.454e-01,
       4.268e-01, 2.012e-01, 3.040e-01, 9.744e-02, 2.873e+00, 4.885e+00,
       2.198e+01, 5.422e+02, 3.113e-02, 1.354e-01, 3.960e-01, 5.279e-02,
       7.895e-02, 2.984e-02, 3.604e+01, 4.954e+01, 2.512e+02, 4.254e+03,
       2.226e-01, 1.058e+00, 1.252e+00, 2.910e-01, 6.638e-01, 2.075e-01]), 'num_crows': 10}"
breast-cancer-clustering.csv,2,0.6964676372773975,0.5063716873742319,1297.7581817816426,"{'max_iterations': 500, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([2.811e+01, 3.928e+01, 1.885e+02, 2.501e+03, 1.634e-01, 3.454e-01,
       4.268e-01, 2.012e-01, 3.040e-01, 9.744e-02, 2.873e+00, 4.885e+00,
       2.198e+01, 5.422e+02, 3.113e-02, 1.354e-01, 3.960e-01, 5.279e-02,
       7.895e-02, 2.984e-02, 3.604e+01, 4.954e+01, 2.512e+02, 4.254e+03,
       2.226e-01, 1.058e+00, 1.252e+00, 2.910e-01, 6.638e-01, 2.075e-01]), 'num_crows': 15}"
breast-cancer-clustering.csv,2,0.6910681469901867,0.5153613451480745,1273.503418354718,"{'max_iterations': 500, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([2.811e+01, 3.928e+01, 1.885e+02, 2.501e+03, 1.634e-01, 3.454e-01,
       4.268e-01, 2.012e-01, 3.040e-01, 9.744e-02, 2.873e+00, 4.885e+00,
       2.198e+01, 5.422e+02, 3.113e-02, 1.354e-01, 3.960e-01, 5.279e-02,
       7.895e-02, 2.984e-02, 3.604e+01, 4.954e+01, 2.512e+02, 4.254e+03,
       2.226e-01, 1.058e+00, 1.252e+00, 2.910e-01, 6.638e-01, 2.075e-01]), 'num_crows': 20}"
breast-cancer-clustering.csv,2,0.6964676372773975,0.5063716873742319,1297.7581817816426,"{'max_iterations': 500, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([2.811e+01, 3.928e+01, 1.885e+02, 2.501e+03, 1.634e-01, 3.454e-01,
       4.268e-01, 2.012e-01, 3.040e-01, 9.744e-02, 2.873e+00, 4.885e+00,
       2.198e+01, 5.422e+02, 3.113e-02, 1.354e-01, 3.960e-01, 5.279e-02,
       7.895e-02, 2.984e-02, 3.604e+01, 4.954e+01, 2.512e+02, 4.254e+03,
       2.226e-01, 1.058e+00, 1.252e+00, 2.910e-01, 6.638e-01, 2.075e-01]), 'num_crows': 25}"
glass-clustering.csv,6,0.5789820054090196,0.7291810396295468,58.57146280943488,"{'max_iterations': 100, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([ 1.53393, 17.38   ,  4.49   ,  3.5    , 75.41   ,  6.21   ,
       16.19   ,  3.15   ,  0.51   ]), 'num_crows': 5}"
glass-clustering.csv,6,0.5937867950958635,0.6403513031519176,30.21232341568463,"{'max_iterations': 200, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([ 1.53393, 17.38   ,  4.49   ,  3.5    , 75.41   ,  6.21   ,
       16.19   ,  3.15   ,  0.51   ]), 'num_crows': 20}"
glass-clustering.csv,6,0.6101412360570874,0.614316132516137,57.21291318916716,"{'max_iterations': 500, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([ 1.53393, 17.38   ,  4.49   ,  3.5    , 75.41   ,  6.21   ,
       16.19   ,  3.15   ,  0.51   ]), 'num_crows': 5}"
glass-clustering.csv,6,0.5133419775062673,0.8781576737864037,68.58365394097804,"{'max_iterations': 500, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([ 1.53393, 17.38   ,  4.49   ,  3.5    , 75.41   ,  6.21   ,
       16.19   ,  3.15   ,  0.51   ]), 'num_crows': 25}"
haberman-clustering.csv,2,0.5638931603681475,0.7224937047159303,29.690212476191288,"{'max_iterations': 100, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([83, 69, 52]), 'num_crows': 5}"
